0.9995258,3.0003666e-05,0.000117295895,2.9995399e-05,3.0052905e-05,3.0261657e-05,4.768774e-05,3.0329178e-05,3.7797494e-05,3.0820833e-05,1.0000511e-05,1.00000825e-05,9.999143e-06,9.998977e-06,9.998946e-06,9.998777e-06,9.998507e-06,9.998392e-06,9.998211e-06,0.0,0.9998714,1.0000068e-05,3.7147074e-05,9.999758e-06,1.0017673e-05,1.0050092e-05,1.6046124e-05,1.0201698e-05,1.4646402e-05,1.03998755e-05,0.99983406,1.0012239e-05,7.0186165e-05,1.0003207e-05,1.00410825e-05,1.0219016e-05,2.1654736e-05,1.01345695e-05,1.3159953e-05,1.0427925e-05,0.0,0.0
0.9995122,2.9992143e-05,0.00010167407,3.00012e-05,3.0057097e-05,3.1061976e-05,4.769945e-05,3.1992044e-05,3.302866e-05,6.238305e-05,1.0000326e-05,1.0002262e-05,9.999443e-06,9.999288e-06,9.999191e-06,9.999363e-06,9.998786e-06,9.998743e-06,9.99853e-06,0.0,0.99983346,1.00018e-05,7.404849e-05,9.9991385e-06,1.0043947e-05,1.0009012e-05,1.9409217e-05,1.0227423e-05,1.2666335e-05,1.0101601e-05,0.9998584,9.999116e-06,1.76582e-05,1.00099205e-05,1.0020438e-05,1.1061e-05,1.8303852e-05,1.17725285e-05,1.0369883e-05,4.2299886e-05,0.0,0.0
0.9984928,2.9979645e-05,4.64422e-05,3.0519088e-05,3.0017578e-05,3.069231e-05,8.181273e-05,3.116833e-05,3.390859e-05,0.001102464,1.0010519e-05,1.0015731e-05,1.0010509e-05,1.0010055e-05,1.0010628e-05,1.0054813e-05,1.00103125e-05,1.0013076e-05,1.0047904e-05,0.0,0.9988536,9.999031e-06,2.1731712e-05,1.0534242e-05,9.99914e-06,1.0047919e-05,1.871692e-05,1.0093978e-05,1.0058249e-05,0.0010452583,0.9998188,9.999589e-06,1.4740053e-05,1.0003661e-05,1.0036938e-05,1.0663701e-05,5.317504e-05,1.1093519e-05,1.3872555e-05,4.765785e-05,0.0,0.0
0.99951565,2.9990166e-05,4.648425e-05,3.0002531e-05,3.0003845e-05,3.305603e-05,5.6923367e-05,4.094317e-05,3.178003e-05,9.5422794e-05,1.0000264e-05,1.0000819e-05,1.000006e-05,9.999905e-06,9.9997205e-06,1.0000261e-05,9.999212e-06,9.9990075e-06,9.998873e-06,0.0,0.99980724,9.999029e-06,1.6746451e-05,1.0011697e-05,9.999965e-06,1.2895011e-05,2.623252e-05,2.05593e-05,1.1266459e-05,7.517957e-05,0.9998882,9.999877e-06,1.97522e-05,9.999215e-06,1.0012093e-05,1.01701335e-05,2.0707885e-05,1.0394853e-05,1.0521388e-05,1.0270239e-05,0.0,0.0
0.9801347,3.365006e-05,0.0002098818,2.9872002e-05,5.1974952e-05,0.000106036336,0.01898364,3.9231178e-05,0.00014023038,0.00017590952,1.0211773e-05,1.0224766e-05,1.3033085e-05,1.0195127e-05,1.04272385e-05,1.0671602e-05,1.0002385e-05,1.0004628e-05,1.0002659e-05,0.0,0.99958414,9.999008e-06,0.00014852778,1.0010578e-05,1.0018417e-05,1.00687075e-05,0.00016099466,1.0017459e-05,2.165019e-05,3.457314e-05,0.9807188,1.3856004e-05,5.4280128e-05,1.00617e-05,3.2164655e-05,8.621528e-05,0.01882718,1.9218054e-05,0.000106261745,0.00013189523,0.0,0.0
0.9995331,2.9989882e-05,6.19906e-05,3.0066063e-05,2.9990926e-05,3.0057075e-05,3.782544e-05,3.0310337e-05,3.582551e-05,9.085157e-05,1.0000096e-05,1.0001762e-05,9.999558e-06,9.999451e-06,9.999388e-06,9.999318e-06,9.999087e-06,9.999295e-06,9.9988165e-06,0.0,0.99987364,9.999447e-06,3.95007e-05,1.0002355e-05,9.999698e-06,1.0025108e-05,1.1118408e-05,1.0233159e-05,1.5391977e-05,1.01352425e-05,0.9998394,9.999003e-06,1.25095e-05,1.0071781e-05,9.999101e-06,1.0039835e-05,1.6717298e-05,1.0084853e-05,1.0442827e-05,7.074289e-05,0.0,0.0
0.996202,2.9957284e-05,4.0236613e-05,3.0483909e-05,3.0043964e-05,6.780661e-05,0.0026506616,3.2264263e-05,0.00060171867,0.0002218142,1.0033932e-05,1.0108811e-05,1.134873e-05,1.0036539e-05,1.1145881e-05,1.0163747e-05,1.0011611e-05,1.0113747e-05,1.0000282e-05,0.0,0.9986229,1.0000078e-05,1.9673018e-05,1.0028812e-05,9.999164e-06,4.7440946e-05,0.00068441406,1.1067022e-05,0.0005736349,1.0848827e-05,0.9977554,9.999117e-06,1.0629942e-05,1.0497557e-05,1.0086431e-05,1.0498991e-05,0.0019609875,1.1216292e-05,1.9465677e-05,0.00020127537,0.0,0.0
0.995037,2.9947965e-05,0.00016055747,3.0112411e-05,2.996911e-05,0.0001897144,0.000698416,0.00020337613,0.0017590323,0.0017692345,1.0243982e-05,1.0258072e-05,1.0109024e-05,1.0205707e-05,1.0257138e-05,1.0540797e-05,1.0372294e-05,1.0345398e-05,1.0255072e-05,0.0,0.99933106,1.0002307e-05,0.00012463816,1.0038724e-05,1.0001202e-05,4.1802195e-05,8.2211845e-05,0.00018376751,4.601757e-05,0.00016056866,0.9958824,9.999228e-06,2.6480664e-05,1.0126012e-05,1.0017987e-05,0.00013821111,0.00060707814,1.03854945e-05,0.0017045971,0.0016007018,0.0,0.0
0.996606,2.9961648e-05,0.00043246584,3.0835647e-05,3.111222e-05,4.004262e-05,0.00012388408,0.00015908162,5.8856738e-05,0.0023963004,1.003116e-05,1.0218421e-05,1.0027139e-05,1.0037018e-05,1.00432735e-05,1.019576e-05,1.0082909e-05,1.0041166e-05,1.0890756e-05,0.0,0.9974312,1.00003235e-05,0.00040862057,1.0866561e-05,1.114451e-05,1.2211518e-05,1.6709686e-05,0.00013885842,3.4924615e-05,0.0019255005,0.99935234,9.999177e-06,1.42285e-05,1.0003452e-05,1.0000502e-05,1.7888115e-05,9.745443e-05,1.036111e-05,1.39598005e-05,0.00046368438,0.0,0.0
0.9966588,2.9966603e-05,3.2509855e-05,3.733232e-05,2.9965871e-05,7.928045e-05,9.991377e-05,5.9255857e-05,5.1933366e-05,0.0028306593,1.0029303e-05,1.0034629e-05,1.0050117e-05,1.0029658e-05,1.0055076e-05,1.0139318e-05,1.0083129e-05,1.0031871e-05,1.0057507e-05,0.0,0.99981976,1.00048155e-05,1.1389982e-05,1.6959295e-05,1.0000847e-05,1.9053618e-05,4.9722774e-05,3.0093335e-05,1.1831698e-05,2.1215847e-05,0.9970176,9.999116e-06,1.1161925e-05,1.0432347e-05,1.0001938e-05,5.030726e-05,4.0364426e-05,1.9265028e-05,3.0149582e-05,0.0028005457,0.0,0.0
